300.0 0.08
587.82001	0.0455937
588.64001	0.0450408
589.46002	0.0452529
590.27002	0.0452909
591.09003	0.0453452
591.90997	0.0449038
592.71997	0.0449416
593.53998	0.0447659
594.34998	0.045084
595.16998	0.044644
595.98999	0.0448804
596.79999	0.0443906
597.62	0.044701
598.42999	0.0443096
599.25	0.0445026
600.07001	0.0443555
600.88	0.0445276
601.70001	0.0440567
602.51001	0.04443
603.33002	0.0441403
604.15002	0.0445624
604.96002	0.0441019
605.78003	0.0444344
606.59003	0.0441529
607.40997	0.0442864
608.22998	0.0439155
609.03998	0.0440965
609.85999	0.0438953
610.66998	0.0439661
611.48999	0.0438441
612.29999	0.044021
613.12	0.0437689
613.92999	0.0439446
614.75	0.043577
615.57001	0.0438149
616.38	0.0437632
617.20001	0.0438315
618.01001	0.0434938
618.83002	0.0438339
619.64001	0.0433924
620.46002	0.0434966
621.27002	0.043564
622.09003	0.0434701
622.90002	0.0430892
623.71997	0.0434856
624.53003	0.043546
625.34998	0.0437346
626.15997	0.0433157
626.97998	0.0434948
627.78998	0.0431051
628.60999	0.0433089
629.41998	0.0430448
630.23999	0.0436368
631.04999	0.0431628
631.87	0.0435881
632.67999	0.0430199
633.5	0.0435694
634.31	0.0432602
635.13	0.0436204
635.94	0.0435968
636.76001	0.0437021
637.57001	0.0436959
638.39001	0.0433185
639.20001	0.0430771
640.02002	0.043608
640.83002	0.043565
641.64001	0.0435488
642.46002	0.0433622
643.27002	0.0436835
644.09003	0.0432578
644.90002	0.0436219
645.71997	0.0433202
646.53003	0.0433607
647.34998	0.0428107
648.15997	0.0434349
648.96997	0.0429311
649.78998	0.0430832
650.59998	0.0429036
651.41998	0.0432905
652.22998	0.0431453
653.04999	0.0431389
653.85999	0.0427824
654.66998	0.0429111
655.48999	0.0427379
656.29999	0.0428095
657.12	0.0428475
657.92999	0.0431228
658.73999	0.0429296
659.56	0.043035
660.37	0.043064
661.19	0.0431937
662	0.0431192
662.81	0.043024
663.63	0.0428865
664.44	0.0430317
665.25	0.0428121
666.07001	0.0431982
666.88	0.0428315
667.69	0.0430377
668.51001	0.0433125
669.32001	0.0432925
670.14001	0.0428057
670.95001	0.043025
671.76001	0.0429645
672.58002	0.0430315
673.39001	0.042794
674.20001	0.0430363
675.02002	0.0428332
675.83002	0.0429722
676.64001	0.0426847
677.46002	0.0434128
678.27002	0.0426698
679.08002	0.0427606
679.90002	0.0428535
680.71002	0.0430258
681.52002	0.0425325
682.33002	0.0426492
683.15002	0.0423729
683.96002	0.0427061
684.77002	0.0425009
685.59003	0.042179
686.40002	0.0415075
687.21002	0.0416929
688.02002	0.0415064
688.84003	0.0420679
689.65002	0.041986
690.46002	0.0419488
691.28003	0.0420816
692.09003	0.0423742
692.90002	0.0419674
693.71002	0.0424396
694.53003	0.0420705
695.34003	0.0422523
696.15002	0.0420952
696.96002	0.0424465
697.78003	0.0422049
698.59003	0.0424741
699.40002	0.0423087
700.21002	0.0424082
701.02002	0.0422034
701.84003	0.0423934
702.65002	0.0420842
703.46002	0.0423529
704.27002	0.0423577
705.09003	0.0424144
705.90002	0.0424668
706.71002	0.0426288
707.52002	0.0424856
708.33002	0.0427794
709.15002	0.0425434
709.96002	0.0424906
710.77002	0.0423168
711.58002	0.0425808
712.39001	0.04238
713.20001	0.0425203
714.02002	0.0422825
714.83002	0.04223
715.64001	0.0421223
716.45001	0.0421286
717.26001	0.0415372
718.07001	0.0417532
718.88	0.0413033
719.70001	0.0418066
720.51001	0.0416704
721.32001	0.0420295
722.13	0.0416642
722.94	0.0415591
723.75	0.0412035
724.56	0.0414601
725.37	0.0414032
726.19	0.0415686
727	0.0413188
727.81	0.0416933
728.62	0.0413855
729.42999	0.0416879
730.23999	0.0414898
731.04999	0.0419437
731.85999	0.0417091
732.66998	0.0422838
733.47998	0.0421695
734.28998	0.0419108
735.10999	0.0418811
735.91998	0.0420278
736.72998	0.0417985
737.53998	0.0418675
738.34998	0.041738
739.15997	0.0419856
739.96997	0.041793
740.78003	0.042102
741.59003	0.0419078
742.40002	0.0423238
743.21002	0.0420816
744.02002	0.0422869
744.83002	0.0423832
745.64001	0.042394
746.45001	0.0420505
747.26001	0.0421966
748.07001	0.0419115
748.88	0.0419718
749.69	0.041812
775.58002	0.0419297
776.39001	0.0422219
777.19	0.0419907
778	0.0419485
778.81	0.0417494
779.62	0.0419889
780.41998	0.0418891
781.22998	0.0418398
782.03998	0.0416104
782.84998	0.0420291
783.65997	0.0418719
784.46002	0.0420365
785.27002	0.0415694
786.08002	0.0419539
786.89001	0.0415834
787.69	0.0419126
788.5	0.0415076
789.31	0.0417574
790.12	0.0414647
790.91998	0.0416774
791.72998	0.0414378
792.53998	0.0415425
793.34003	0.0414637
794.15002	0.0417113
794.96002	0.0411899
795.76001	0.0416443
796.57001	0.0414415
797.38	0.0420576
798.17999	0.0416705
798.98999	0.0415786
799.79999	0.0413617
800.59998	0.0418494
801.40997	0.0411908
802.21997	0.0414328
803.02002	0.0415001
803.83002	0.0418367
804.63	0.041603
805.44	0.0423856
806.25	0.0415137
807.04999	0.0419934
807.85999	0.0417961
808.65997	0.0419548
809.46997	0.0414964
810.27002	0.0417093
811.08002	0.0415811
811.89001	0.041832
812.69	0.041319
813.5	0.0414793
814.29999	0.0416407
815.10999	0.0416187
815.90997	0.0415547
816.71997	0.0417925
817.52002	0.0411748
818.33002	0.0411465
819.13	0.0416363
819.94	0.0417537
820.73999	0.0413705
821.54999	0.0417048
822.34998	0.0406133
823.15002	0.0414506
823.96002	0.0411717
824.76001	0.0422244
825.57001	0.0415166
826.37	0.0417653
827.17999	0.0413996
827.97998	0.0411955
828.78003	0.0410311
829.59003	0.0413049
830.39001	0.041076
831.19	0.0411723
832	0.0409744
832.79999	0.0414971
833.60999	0.0414724
834.40997	0.0416401
835.21002	0.0406317
836.02002	0.0416396
836.82001	0.0412979
837.62	0.0419135
838.41998	0.0411293
839.22998	0.0414755
840.03003	0.0411014
840.83002	0.0411743
841.64001	0.0407434
842.44	0.0411435
843.23999	0.0413698
844.03998	0.0413085
844.84998	0.0412084
845.65002	0.0416629
846.45001	0.0413864
847.25	0.04199
848.04999	0.0416846
848.85999	0.0422303
849.65997	0.04148
850.46002	0.0420929
851.26001	0.041313
852.06	0.0419266
852.85999	0.0413541
853.66998	0.0420204
854.46997	0.0412632
855.27002	0.042294
856.07001	0.041432
856.87	0.0419185
857.66998	0.0415541
858.46997	0.0419471
859.27002	0.0414362
860.07001	0.0418772
860.87	0.0417764
861.67999	0.0416285
862.47998	0.0411181
863.28003	0.0422677
864.08002	0.0410871
864.88	0.0417074
865.67999	0.0419612
866.47998	0.0420273
867.28003	0.0404887
868.08002	0.0415426
868.88	0.0411736
869.67999	0.0426764
870.46997	0.0408641
871.27002	0.042071
872.07001	0.0405412
872.87	0.0415011
873.66998	0.0402959
874.46997	0.0420086
875.27002	0.0415396
876.07001	0.041424
876.87	0.0406806
877.66998	0.041719
878.46002	0.0410709
879.26001	0.0420791
880.06	0.0410768
880.85999	0.0417799
881.65997	0.0402176
882.45001	0.0414991
883.25	0.0415734
884.04999	0.042579
884.84998	0.0405847
885.65002	0.0420029
886.44	0.0408444
887.23999	0.0412608
888.03998	0.0402975
888.83002	0.0416659
889.63	0.0411733
890.42999	0.0416935
891.22998	0.0407657
892.02002	0.0412803
892.82001	0.0403963
893.62	0.0407611
894.40997	0.0408558
895.21002	0.0417818
896	0.0402311
896.79999	0.0415666
897.59998	0.0404641
898.39001	0.0412017
899.19	0.040481
899.97998	0.0397976
900.78003	0.0395987
901.57001	0.0412168
902.37	0.0388848
903.15997	0.0397565
903.96002	0.0394339
904.75	0.0416323
905.54999	0.0402598
906.34003	0.0416623
907.14001	0.0402228
907.92999	0.0401523
908.72998	0.0396493
909.52002	0.0406152
910.31	0.0394566
911.10999	0.0415527
911.90002	0.0390852
912.70001	0.0412181
913.48999	0.0380913
914.28003	0.0402839
915.08002	0.0411811
915.87	0.0407159
916.65997	0.0392971
917.46002	0.0414508
918.25	0.0395853
919.03998	0.0432005
919.83002	0.0413064
920.63	0.0414756
921.41998	0.0407132
922.21002	0.0422238
923	0.0391729
923.78998	0.0413049
924.59003	0.0407467
925.38	0.0408323
926.16998	0.0398264
926.96002	0.042283
927.75	0.0407543
928.53998	0.0432687
929.33002	0.0393722
1013.09003	0.0362254
1019.32001	0.0376389
1025.54004	0.0345991
1031.73999	0.0365601
1037.93005	0.0354325
1044.08997	0.0344102
1050.23999	0.0366542
1056.38	0.0354622
1062.5	0.0361244
1068.59998	0.0339706
1074.68994	0.0357619
1080.76001	0.0364854
1086.81006	0.0344371
1092.84998	0.03746
1098.88	0.0352111
1181.67004	0.0382771
1187.46997	0.0378427
1193.27002	0.0354403
1199.05005	0.0358728
1204.81006	0.0361406
1210.56995	0.0363271
1216.31006	0.0375448
1222.03003	0.0370646
1227.75	0.0381524
1233.44995	0.0383945
1239.14001	0.0381487
1244.81006	0.0407368
1250.46997	0.0391693
1256.13	0.038582
1261.76001	0.0350523
1267.39001	0.0370966
1273	0.0376798
1278.59998	0.0372333
1284.18994	0.0402227
1289.77002	0.0402557
1295.33997	0.0370641
1300.89001	0.0382349
1306.43005	0.0358403
1311.95996	0.037076
1317.47998	0.0378648
1493.79004	0.0416463
1498.96997	0.0375444
1504.15002	0.0347892
1509.31006	0.0373213
1514.46997	0.0395258
1519.62	0.0350207
1524.76001	0.0391879
1529.89001	0.0363442
1535.01001	0.0313024
1540.13	0.0341236
1545.23999	0.0331601
1550.33997	0.0342124
1555.43005	0.0318349
1560.52002	0.0357683
1565.58997	0.0338768
1570.66003	0.0365421
1575.71997	0.0380772
1580.78003	0.0334207
1585.81995	0.0339643
1590.85999	0.0348696
1595.89001	0.0360576
1600.92004	0.03727
1605.93994	0.041036
1610.94995	0.0381314
1615.94995	0.0350313
1620.93994	0.0373633
1625.93005	0.0378322
1630.92004	0.0393106
1635.89001	0.0356947
1640.85999	0.032505
1645.81995	0.0392415
1650.78003	0.038841
1655.72998	0.0389398
1660.67004	0.0388513
1665.59998	0.0330331
1670.53003	0.0369792
1675.44995	0.0429899
1680.37	0.0421626
1685.28003	0.0417795
1690.18005	0.0397884
1695.07996	0.0417102
1699.96997	0.037171
1704.85999	0.0379069
1709.73999	0.0409593
1714.60999	0.0370737
1719.47998	0.0355193
1724.33997	0.0480198
1729.18994	0.056703
1734.04004	0.047601
1738.89001	0.0468549
1743.71997	0.0388448
1748.55005	0.0408852
1753.38	0.0376832
1758.19995	0.0384737
1763.02002	0.0467443
1767.82996	0.0331797
1772.63	0.0348434
2200.63	0.0368434
